	tagname	timestamp	value
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:01	-7.651127003133
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:02	-7.627320125699
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:03	-7.603513240814
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:04	-7.579706363380
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:05	-7.555899478495
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:06	-7.532092601061
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:07	-7.508285723627
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:08	-7.484478838742
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:09	-7.460671961308
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:10	-7.436865076423
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:11	-7.413058198988
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:12	-7.389251314104
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:13	-7.365444436669
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:14	-7.341637559235
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:15	-7.317830674350
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:16	-7.294023796916
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:17	-7.270216912031
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:18	-7.246410034597
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:19	-7.222603157163
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:20	-7.198796272278
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:21	-7.174989394844
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:22	-7.151182509959
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:23	-7.127375632524
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:24	-7.103568755090
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:25	-7.079761870205
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:26	-7.055954992771
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:27	-7.032148107886
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:28	-7.008341230452
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:29	-6.984534345567
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:30	-6.960727468133
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:31	-6.936920590699
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:32	-6.913113705814
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:33	-6.889306828380
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:34	-6.865499943495
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:35	-6.841693066061
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:36	-6.817886188626
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:37	-6.794079303741
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:38	-7.327961206436
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:39	-7.861843109131
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:40	-7.947235584259
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:41	-8.032628059387
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:42	-8.118020534515
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:43	-8.203413009644
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:44	-8.288805484772
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:45	-8.374197959900
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:46	-8.459590435028
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:47	-8.544982910156
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:48	-8.630375385284
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:49	-8.715767860413
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:50	-8.801160335541
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:51	-8.886552810669
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:52	-8.777480095625
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:53	-8.668407380581
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:54	-8.559334665537
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:55	-8.450261950493
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:56	-8.341189235449
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:57	-8.232116520405
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:58	-8.123043805361
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:10:59	-8.013971090317
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:00	-7.904898375273
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:01	-7.795825660229
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:02	-7.686752945185
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:03	-7.577680200338
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:04	-7.468607485294
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:05	-7.359534770250
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:06	-7.250462055206
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:07	-7.947952985764
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:08	-8.645443916321
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:09	-8.614198289812
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:10	-8.582952663302
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:11	-8.551707036793
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:12	-8.520461410284
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:13	-8.489215783775
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:14	-8.457970157266
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:15	-8.426724530756
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:16	-8.395478904247
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:17	-8.364233277738
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:18	-8.332987651229
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:19	-8.301742024720
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:20	-8.270496398211
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:21	-8.239250771701
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:22	-8.208005145192
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:23	-8.176759518683
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:24	-8.145513892174
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:25	-8.114268265665
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:26	-8.083022639155
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:27	-8.051777012646
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:28	-8.020531386137
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:29	-7.989285759628
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:30	-7.958040133119
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:31	-7.926794506609
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:32	-7.895548880100
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:33	-7.864303253591
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:34	-7.833057619631
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:35	-7.801811993122
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:36	-7.770566366613
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:37	-7.739320740104
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:38	-7.708075113595
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:39	-7.676829487085
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:40	-7.645583860576
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:41	-7.614338234067
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:42	-7.583092607558
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:43	-7.551846981049
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:44	-7.590596482158
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:45	-7.629345983267
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:46	-7.668095484376
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:47	-7.706844985485
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:48	-7.745594486594
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:49	-7.784343987703
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:50	-7.823093488812
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:51	-7.861842989922
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:52	-7.900592491031
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:53	-7.939341992140
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:54	-7.978091493249
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:55	-8.016840994358
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:56	-8.055590495467
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:57	-8.094339996576
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:58	-8.133089497685
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:11:59	-8.171838998795
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:12:00	-8.210588499904
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:12:01	-8.249338001013
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:12:02	-8.288087502122
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:12:03	-8.326837003231
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:12:04	-8.365586504340
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:12:05	-8.404336005449
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:12:06	-8.443085506558
	WK.U2.EXC_GEN_MVAR	9/5/2020 14:12:07	-8.481835007668
