	tagname	timestamp	value
	WK.U3.GOV_WGATE_POSN	9/5/2020 14:14:44	95.000000000000
	WK.U3.GOV_WGATE_POSN	9/5/2020 14:24:44	94.900001525879
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:00.500	0.300000011921
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:14	0.300000011921
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:14.500	1.600000023842
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:19	1.600000023842
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:19.500	0.200000002980
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:33	0.200000002980
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:33.500	1.300000071526
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:39.500	1.300000071526
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:40	0.000000000000
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:47	0.000000000000
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:10:47.500	1.200000047684
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:01	1.200000047684
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:01.500	0.100000001490
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:05	0.100000001490
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:05.500	2.900000095367
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:07.500	1.100000023842
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:32.500	1.100000023842
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:33	-5.200000286102
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:34.500	1.899999976158
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:37.500	1.899999976158
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:38	0.400000005960
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:56	0.400000005960
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:11:56.500	1.600000023842
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:05	1.600000023842
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:05.500	0.400000005960
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:25.500	0.400000005960
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:26	-0.900000035763
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:29	-0.900000035763
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:29.500	0.300000011921
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:33	0.300000011921
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:33.500	1.399999976158
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:42	1.399999976158
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:42.500	0.200000002980
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:54	0.200000002980
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:54.500	1.500000000000
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:58	1.500000000000
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:12:58.500	-7.800000190735
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:13:01	-7.800000190735
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:13:01.500	0.900000035763
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:13:16	0.900000035763
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:13:16.500	-0.300000011921
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:13:27	-0.300000011921
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:13:27.500	1.100000023842
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:13:37.500	1.100000023842
	WK.U3.GOV_PILOTVALVE_SIG	9/5/2020 14:13:38	0.000000000000
